100,103,106,1.0
97,487,440,0.9
97,472,463,0.9
78,86,81,1.0
78,255,289,0.9
78,78,185,0.8
78,54,160,0.7
78,1567,504,0.6
78,1567,1567,0.4
78,1567,1567,0.3
78,1567,503,0.2
78,97,213,0.1
78,66,175,0.0
80,74,84,1.0
80,267,279,0.9
80,74,184,0.8
80,51,161,0.7
81,51,158,0.7
81,87,83,1.0
81,87,81,1.0
81,783,138,0.9
