0.8588726143042247,0.0009700520717564763,0.4289073371224933,m-c
0.8589274101787143,0.002452799488593074,0.42944715585973525,m-c2
0.8589317474100325,0.6281792528099484,0.7429014768865373,m-i
0.0009657117977136901,0.0015527343872640308,0.0016813150980952843,c-c2
0.0009445529510331754,0.628183592028088,0.31376627617412145,c-i
0.0023654513715074344,0.6282573779424031,0.3145171453555425,c2-i
==== better model below ===
